"x","y","polygon_id","name"
122.825012207031,0.462500381469681,1,"polygon 2"
129.825012207031,8.46250038146968,1,"polygon 2"
126.825012207031,19.4625003814697,1,"polygon 2"
157.825012207031,10.4625003814697,1,"polygon 2"
172.825012207031,11.4625003814697,1,"polygon 2"
194.825012207031,20.4625003814697,1,"polygon 2"
186.825012207031,19.4625003814697,1,"polygon 2"
169.825012207031,17.4625003814697,1,"polygon 2"
148.825012207031,20.4625003814697,1,"polygon 2"
137.825012207031,26.4625003814697,1,"polygon 2"
123.825012207031,36.4625003814697,1,"polygon 2"
122.825012207031,49.4625003814697,1,"polygon 2"
126.825012207031,59.4625003814697,1,"polygon 2"
137.825012207031,40.4625003814697,1,"polygon 2"
144.825012207031,35.4625003814697,1,"polygon 2"
142.825012207031,44.4625003814697,1,"polygon 2"
141.825012207031,51.4625003814697,1,"polygon 2"
147.825012207031,44.4625003814697,1,"polygon 2"
147.825012207031,52.4625003814697,1,"polygon 2"
138.825012207031,66.4625003814697,1,"polygon 2"
137.825012207031,75.4625003814697,1,"polygon 2"
139.825012207031,82.4625003814697,1,"polygon 2"
157.825012207031,55.4625003814697,1,"polygon 2"
157.825012207031,60.4625003814697,1,"polygon 2"
168.825012207031,40.4625003814697,1,"polygon 2"
178.825012207031,39.4625003814697,1,"polygon 2"
173.825012207031,49.4625003814697,1,"polygon 2"
163.825012207031,71.4625003814697,1,"polygon 2"
156.825012207031,76.4625003814697,1,"polygon 2"
162.825012207031,73.4625003814697,1,"polygon 2"
160.825012207031,96.4625003814697,1,"polygon 2"
164.825012207031,101.46250038147,1,"polygon 2"
176.825012207031,63.4625003814697,1,"polygon 2"
185.825012207031,56.4625003814697,1,"polygon 2"
181.825012207031,80.4625003814697,1,"polygon 2"
175.825012207031,106.46250038147,1,"polygon 2"
193.825012207031,62.4625003814697,1,"polygon 2"
197.825012207031,107.46250038147,1,"polygon 2"
201.825012207031,117.46250038147,1,"polygon 2"
204.825012207031,136.46250038147,1,"polygon 2"
209.825012207031,184.46250038147,1,"polygon 2"
216.825012207031,220.46250038147,1,"polygon 2"
228.825012207031,216.46250038147,1,"polygon 2"
225.825012207031,178.46250038147,1,"polygon 2"
221.825012207031,154.46250038147,1,"polygon 2"
222.825012207031,131.46250038147,1,"polygon 2"
222.825012207031,84.4625003814697,1,"polygon 2"
231.825012207031,100.46250038147,1,"polygon 2"
227.825012207031,59.4625003814697,1,"polygon 2"
228.825012207031,50.4625003814697,1,"polygon 2"
242.825012207031,87.4625003814697,1,"polygon 2"
248.825012207031,79.4625003814697,1,"polygon 2"
246.825012207031,63.4625003814697,1,"polygon 2"
262.825012207031,91.4625003814697,1,"polygon 2"
261.825012207031,69.4625003814697,1,"polygon 2"
231.825012207031,41.4625003814697,1,"polygon 2"
236.825012207031,39.4625003814697,1,"polygon 2"
258.825012207031,58.4625003814697,1,"polygon 2"
272.825012207031,80.4625003814697,1,"polygon 2"
274.825012207031,87.4625003814697,1,"polygon 2"
266.825012207031,64.4625003814697,1,"polygon 2"
273.825012207031,70.4625003814697,1,"polygon 2"
264.825012207031,44.4625003814697,1,"polygon 2"
252.825012207031,34.4625003814697,1,"polygon 2"
264.825012207031,35.4625003814697,1,"polygon 2"
280.825012207031,47.4625003814697,1,"polygon 2"
282.825012207031,57.4625003814697,1,"polygon 2"
283.825012207031,72.4625003814697,1,"polygon 2"
286.825012207031,55.4625003814697,1,"polygon 2"
270.825012207031,33.4625003814697,1,"polygon 2"
257.825012207031,23.4625003814697,1,"polygon 2"
278.825012207031,38.4625003814697,1,"polygon 2"
273.825012207031,27.4625003814697,1,"polygon 2"
257.825012207031,19.4625003814697,1,"polygon 2"
241.825012207031,13.4625003814697,1,"polygon 2"
257.825012207031,15.4625003814697,1,"polygon 2"
271.825012207031,19.4625003814697,1,"polygon 2"
278.825012207031,24.4625003814697,1,"polygon 2"
278.825012207031,32.4625003814697,1,"polygon 2"
285.825012207031,19.4625003814697,1,"polygon 2"
273.825012207031,7.46250038146968,1,"polygon 2"
263.825012207031,3.46250038146968,1,"polygon 2"
273.825012207031,3.46250038146968,1,"polygon 2"
282.825012207031,11.4625003814697,1,"polygon 2"
284.825012207031,3.46250038146968,1,"polygon 2"
